OOut_l_0.01_g_0.995_p_MlpPolicy
Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,Time,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
921,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1520.4,6,-5,11,-13,8,2,3,
922,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1520.8,6,-5,11,-13,8,2,3,
923,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1521.2,6,-5,11,-13,8,2,3,
924,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1521.6,6,-5,11,-13,8,2,3,
925,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1522.0,6,-5,11,-13,8,2,3,
926,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1522.4,6,-5,11,-13,8,2,3,
927,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1522.8,6,-5,11,-13,8,2,3,
928,1,0.3599999999999999,creg4b,2,-1174.0379760840997,,1523.2,6,-5,11,-13,8,2,3,
929,1,0.3599999999999999,creg4a,-8,-790.7935530686283,,1523.6,6,-5,11,-13,-8,2,3,
930,1,0.3599999999999999,creg4b,5,-784.6242033591143,,1524.0,6,-5,11,-13,-8,5,3,
931,1,0.3599999999999999,creg4b,5,-783.1242033591143,,1524.4,6,-5,11,-13,-8,5,3,
932,1,0.3599999999999999,creg4c,-3,-425.74253037856244,,1524.8,6,-5,11,-13,-8,5,-3,
933,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1525.2,6,-5,11,-13,-8,5,-3,
934,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1525.6,6,-5,11,-13,-8,5,-3,
935,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1526.0,6,-5,11,-13,-8,5,-3,
936,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1526.4,6,-5,11,-13,-8,5,-3,
937,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1526.8,6,-5,11,-13,-8,5,-3,
938,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1527.2,6,-5,11,-13,-8,5,-3,
939,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1527.6,6,-5,11,-13,-8,5,-3,
940,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1528.0,6,-5,11,-13,-8,5,-3,
941,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1528.4,6,-5,11,-13,-8,5,-3,
942,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1528.8,6,-5,11,-13,-8,5,-3,
943,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1529.2,6,-5,11,-13,-8,5,-3,
944,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1529.6,6,-5,11,-13,-8,5,-3,
945,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1530.0,6,-5,11,-13,-8,5,-3,
946,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1530.4,6,-5,11,-13,-8,5,-3,
947,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1530.8,6,-5,11,-13,-8,5,-3,
948,1,0.3599999999999999,creg4b,5,-422.74253037856244,,1531.2,6,-5,11,-13,-8,5,-3,
949,1,0.3599999999999999,creg3a,-13,-434.64918427575145,,1531.6,6,-5,-13,-13,-8,5,-3,
950,1,0.3599999999999999,creg3c,7,-432.66077327289065,,1532.0,6,-5,-13,7,-8,5,-3,
951,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1532.4,6,-5,-13,7,-8,5,-3,
952,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1532.8,6,-5,-13,7,-8,5,-3,
953,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1533.2,6,-5,-13,7,-8,5,-3,
954,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1533.6,6,-5,-13,7,-8,5,-3,
955,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1534.0,6,-5,-13,7,-8,5,-3,
956,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1534.4,6,-5,-13,7,-8,5,-3,
957,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1534.8,6,-5,-13,7,-8,5,-3,
958,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1535.2,6,-5,-13,7,-8,5,-3,
959,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1535.6,6,-5,-13,7,-8,5,-3,
960,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1536.0,6,-5,-13,7,-8,5,-3,
961,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1536.4,6,-5,-13,7,-8,5,-3,
962,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1536.8,6,-5,-13,7,-8,5,-3,
963,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1537.2,6,-5,-13,7,-8,5,-3,
964,1,0.3599999999999999,creg4b,5,-422.66077327289065,,1537.6,6,-5,-13,7,-8,5,-3,
965,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1538.0,5,-5,-13,7,-8,5,-3,
966,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1538.4,5,-5,-13,7,-8,5,-3,
967,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1538.8,5,-5,-13,7,-8,5,-3,
968,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1539.2,5,-5,-13,7,-8,5,-3,
969,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1539.6,5,-5,-13,7,-8,5,-3,
970,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1540.0,5,-5,-13,7,-8,5,-3,
971,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1540.4,5,-5,-13,7,-8,5,-3,
972,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1540.8,5,-5,-13,7,-8,5,-3,
973,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1541.2,5,-5,-13,7,-8,5,-3,
974,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1541.6,5,-5,-13,7,-8,5,-3,
975,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1542.0,5,-5,-13,7,-8,5,-3,
976,1,0.3599999999999999,creg1a,5,-422.5856863708727,,1542.4,5,-5,-13,7,-8,5,-3,
977,1,0.3599999999999999,creg4b,6,-422.6982098489443,,1542.8,5,-5,-13,7,-8,6,-3,
978,1,0.3599999999999999,creg1a,5,-422.6982098489443,,1543.2,5,-5,-13,7,-8,6,-3,
979,1,0.3599999999999999,creg1a,5,-422.6982098489443,,1543.6,5,-5,-13,7,-8,6,-3,
980,1,0.3599999999999999,creg1a,5,-422.6982098489443,,1544.0,5,-5,-13,7,-8,6,-3,
981,1,0.3599999999999999,creg4b,5,-422.5856863708727,,1544.4,5,-5,-13,7,-8,5,-3,
982,1,0.3599999999999999,creg4b,5,-422.5856863708727,,1544.8,5,-5,-13,7,-8,5,-3,
983,1,0.3599999999999999,creg4b,5,-422.5856863708727,,1545.2,5,-5,-13,7,-8,5,-3,
984,1,0.3599999999999999,creg4b,5,-422.5856863708727,,1545.6,5,-5,-13,7,-8,5,-3,
985,1,0.3599999999999999,creg4b,5,-422.5856863708727,,1546.0,5,-5,-13,7,-8,5,-3,
986,1,0.3599999999999999,creg4b,5,-422.5856863708727,,1546.4,5,-5,-13,7,-8,5,-3,
987,1,0.3599999999999999,creg1a,12,-2306.9380690413514,,1546.8,12,-5,-13,7,-8,5,-3,
988,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1547.2,12,-5,-13,7,-8,5,-3,
989,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1547.6,12,-5,-13,7,-8,5,-3,
990,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1548.0,12,-5,-13,7,-8,5,-3,
991,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1548.4,12,-5,-13,7,-8,5,-3,
992,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1548.8,12,-5,-13,7,-8,5,-3,
993,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1549.2,12,-5,-13,7,-8,5,-3,
994,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1549.6,12,-5,-13,7,-8,5,-3,
995,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1550.0,12,-5,-13,7,-8,5,-3,
996,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1550.4,12,-5,-13,7,-8,5,-3,
997,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1550.8,12,-5,-13,7,-8,5,-3,
998,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1551.2,12,-5,-13,7,-8,5,-3,
999,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1551.6,12,-5,-13,7,-8,5,-3,
1000,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1552.0,12,-5,-13,7,-8,5,-3,
1001,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1552.4,12,-5,-13,7,-8,5,-3,
1002,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1552.8,12,-5,-13,7,-8,5,-3,
1003,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1553.2,12,-5,-13,7,-8,5,-3,
1004,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1553.6,12,-5,-13,7,-8,5,-3,
1005,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1554.0,12,-5,-13,7,-8,5,-3,
1006,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1554.4,12,-5,-13,7,-8,5,-3,
1007,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1554.8,12,-5,-13,7,-8,5,-3,
1008,1,0.3599999999999999,creg4b,5,-2303.4380690413514,,1555.2,12,-5,-13,7,-8,5,-3,
1009,1,0.3599999999999999,creg2a,10,-2351.019196317204,,1555.6,12,10,-13,7,-8,5,-3,
1010,1,0.3599999999999999,creg2a,10,-2343.519196317204,,1556.0,12,10,-13,7,-8,5,-3,
1011,1,0.3599999999999999,creg2a,10,-2343.519196317204,,1556.4,12,10,-13,7,-8,5,-3,
1012,1,0.3599999999999999,creg2a,10,-2343.519196317204,,1556.8,12,10,-13,7,-8,5,-3,
1013,1,0.3599999999999999,creg1a,8,-794.9015623091057,,1557.2,8,10,-13,7,-8,5,-3,
1014,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1557.6,8,10,-13,7,-8,5,-3,
1015,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1558.0,8,10,-13,7,-8,5,-3,
1016,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1558.4,8,10,-13,7,-8,5,-3,
1017,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1558.8,8,10,-13,7,-8,5,-3,
1018,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1559.2,8,10,-13,7,-8,5,-3,
1019,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1559.6,8,10,-13,7,-8,5,-3,
1020,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1560.0,8,10,-13,7,-8,5,-3,
1021,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1560.4,8,10,-13,7,-8,5,-3,
1022,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1560.8,8,10,-13,7,-8,5,-3,
1023,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1561.2,8,10,-13,7,-8,5,-3,
1024,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1561.6,8,10,-13,7,-8,5,-3,
1025,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1562.0,8,10,-13,7,-8,5,-3,
1026,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1562.4,8,10,-13,7,-8,5,-3,
1027,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1562.8,8,10,-13,7,-8,5,-3,
1028,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1563.2,8,10,-13,7,-8,5,-3,
1029,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1563.6,8,10,-13,7,-8,5,-3,
1030,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1564.0,8,10,-13,7,-8,5,-3,
1031,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1564.4,8,10,-13,7,-8,5,-3,
1032,1,0.3599999999999999,creg1a,14,-2346.941207959484,,1564.8,14,10,-13,7,-8,5,-3,
1033,1,0.3599999999999999,creg1a,8,-795.9015623091057,,1565.2,8,10,-13,7,-8,5,-3,
1034,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1565.6,8,10,-13,7,-8,5,-3,
1035,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1566.0,8,10,-13,7,-8,5,-3,
1036,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1566.4,8,10,-13,7,-8,5,-3,
1037,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1566.8,8,10,-13,7,-8,5,-3,
1038,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1567.2,8,10,-13,7,-8,5,-3,
1039,1,0.3599999999999999,creg1a,8,-792.9015623091057,,1567.6,8,10,-13,7,-8,5,-3,
1040,1,0.3599999999999999,creg3c,8,-792.9045252240749,,1568.0,8,10,-13,8,-8,5,-3,
1041,1,0.3599999999999999,creg1a,8,-792.9045252240749,,1568.4,8,10,-13,8,-8,5,-3,
1042,1,0.3599999999999999,creg3a,9,-843.9878740315746,,1568.8,8,10,9,8,-8,5,-3,
1043,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1569.2,8,10,9,8,-8,5,-3,
1044,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1569.6,8,10,9,8,-8,5,-3,
1045,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1570.0,8,10,9,8,-8,5,-3,
1046,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1570.4,8,10,9,8,-8,5,-3,
1047,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1570.8,8,10,9,8,-8,5,-3,
1048,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1571.2,8,10,9,8,-8,5,-3,
1049,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1571.6,8,10,9,8,-8,5,-3,
1050,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1572.0,8,10,9,8,-8,5,-3,
1051,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1572.4,8,10,9,8,-8,5,-3,
1052,1,0.3599999999999999,creg1a,8,-832.9878740315746,,1572.8,8,10,9,8,-8,5,-3,
1053,1,0.3599999999999999,creg2a,10,-832.9878740315746,,1573.2,8,10,9,8,-8,5,-3,
1054,1,0.3599999999999999,creg2a,10,-832.9878740315746,,1573.6,8,10,9,8,-8,5,-3,
1055,1,0.3599999999999999,creg2a,10,-832.9878740315746,,1574.0,8,10,9,8,-8,5,-3,
1056,1,0.3599999999999999,creg2a,10,-832.9878740315746,,1574.4,8,10,9,8,-8,5,-3,
1057,1,0.3599999999999999,creg2a,10,-832.9878740315746,,1574.8,8,10,9,8,-8,5,-3,
1058,1,0.3599999999999999,creg2a,10,-832.9878740315746,,1575.2,8,10,9,8,-8,5,-3,
1059,1,0.3599999999999999,creg4a,16,-1277.6918523398147,,1575.6,8,10,9,8,16,5,-3,
1060,1,0.3599999999999999,creg2a,10,-1265.6918523398147,,1576.0,8,10,9,8,16,5,-3,
1061,1,0.3599999999999999,creg2a,10,-1265.6918523398147,,1576.4,8,10,9,8,16,5,-3,
1062,1,0.3599999999999999,creg2a,10,-1265.6918523398147,,1576.8,8,10,9,8,16,5,-3,
1063,1,0.3599999999999999,creg2a,10,-1265.6918523398147,,1577.2,8,10,9,8,16,5,-3,
1064,1,0.3599999999999999,creg2a,10,-1265.6918523398147,,1577.6,8,10,9,8,16,5,-3,
1065,1,0.3599999999999999,creg4b,-11,-862.36755652584,,1578.0,8,10,9,8,16,-11,-3,
1066,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1578.4,8,10,9,8,16,-11,-3,
1067,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1578.8,8,10,9,8,16,-11,-3,
1068,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1579.2,8,10,9,8,16,-11,-3,
1069,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1579.6,8,10,9,8,16,-11,-3,
1070,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1580.0,8,10,9,8,16,-11,-3,
1071,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1580.4,8,10,9,8,16,-11,-3,
1072,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1580.8,8,10,9,8,16,-11,-3,
1073,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1581.2,8,10,9,8,16,-11,-3,
1074,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1581.6,8,10,9,8,16,-11,-3,
1075,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1582.0,8,10,9,8,16,-11,-3,
1076,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1582.4,8,10,9,8,16,-11,-3,
1077,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1582.8,8,10,9,8,16,-11,-3,
1078,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1583.2,8,10,9,8,16,-11,-3,
1079,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1583.6,8,10,9,8,16,-11,-3,
1080,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1584.0,8,10,9,8,16,-11,-3,
1081,1,0.3599999999999999,creg4b,-11,-854.36755652584,,1584.4,8,10,9,8,16,-11,-3,
1082,1,0.3599999999999999,creg4c,8,-1190.7856094475428,,1584.8,8,10,9,8,16,-11,8,
1083,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1585.2,8,10,9,8,16,-11,8,
1084,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1585.6,8,10,9,8,16,-11,8,
1085,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1586.0,8,10,9,8,16,-11,8,
1086,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1586.4,8,10,9,8,16,-11,8,
1087,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1586.8,8,10,9,8,16,-11,8,
1088,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1587.2,8,10,9,8,16,-11,8,
1089,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1587.6,8,10,9,8,16,-11,8,
1090,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1588.0,8,10,9,8,16,-11,8,
1091,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1588.4,8,10,9,8,16,-11,8,
1092,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1588.8,8,10,9,8,16,-11,8,
1093,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1589.2,8,10,9,8,16,-11,8,
1094,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1589.6,8,10,9,8,16,-11,8,
1095,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1590.0,8,10,9,8,16,-11,8,
1096,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1590.4,8,10,9,8,16,-11,8,
1097,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1590.8,8,10,9,8,16,-11,8,
1098,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1591.2,8,10,9,8,16,-11,8,
1099,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1591.6,8,10,9,8,16,-11,8,
1100,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1592.0,8,10,9,8,16,-11,8,
1101,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1592.4,8,10,9,8,16,-11,8,
1102,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1592.8,8,10,9,8,16,-11,8,
1103,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1593.2,8,10,9,8,16,-11,8,
1104,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1593.6,8,10,9,8,16,-11,8,
1105,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1594.0,8,10,9,8,16,-11,8,
1106,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1594.4,8,10,9,8,16,-11,8,
1107,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1594.8,8,10,9,8,16,-11,8,
1108,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1595.2,8,10,9,8,16,-11,8,
1109,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1595.6,8,10,9,8,16,-11,8,
1110,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1596.0,8,10,9,8,16,-11,8,
1111,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1596.4,8,10,9,8,16,-11,8,
1112,1,0.3599999999999999,creg4b,-11,-1185.2856094475428,,1596.8,8,10,9,8,16,-11,8,
1113,1,0.3599999999999999,creg3c,3,-1187.7686866979436,,1597.2,8,10,9,3,16,-11,8,
1114,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1597.6,8,10,9,3,16,-11,8,
1115,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1598.0,8,10,9,3,16,-11,8,
1116,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1598.4,8,10,9,3,16,-11,8,
1117,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1598.8,8,10,9,3,16,-11,8,
1118,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1599.2,8,10,9,3,16,-11,8,
1119,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1599.6,8,10,9,3,16,-11,8,
1120,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1600.0,8,10,9,3,16,-11,8,
1121,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1600.4,8,10,9,3,16,-11,8,
1122,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1600.8,8,10,9,3,16,-11,8,
1123,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1601.2,8,10,9,3,16,-11,8,
1124,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1601.6,8,10,9,3,16,-11,8,
1125,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1602.0,8,10,9,3,16,-11,8,
1126,1,0.3599999999999999,creg3c,3,-1185.2686866979436,,1602.4,8,10,9,3,16,-11,8,
1127,1,0.3599999999999999,creg4b,11,-1638.191194140281,,1602.8,8,10,9,3,16,11,8,
1128,1,0.3599999999999999,creg3c,3,-1627.191194140281,,1603.2,8,10,9,3,16,11,8,
1129,1,0.3599999999999999,creg3c,3,-1627.191194140281,,1603.6,8,10,9,3,16,11,8,
1130,1,0.3599999999999999,creg3c,3,-1627.191194140281,,1604.0,8,10,9,3,16,11,8,
1131,1,0.3599999999999999,creg3c,3,-1627.191194140281,,1604.4,8,10,9,3,16,11,8,
1132,1,0.3599999999999999,creg4c,-1,-1290.9582294157651,,1604.8,8,10,9,3,16,11,-1,
1133,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1605.2,8,10,9,3,16,11,-1,
1134,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1605.6,8,10,9,3,16,11,-1,
1135,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1606.0,8,10,9,3,16,11,-1,
1136,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1606.4,8,10,9,3,16,11,-1,
1137,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1606.8,8,10,9,3,16,11,-1,
1138,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1607.2,8,10,9,3,16,11,-1,
1139,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1607.6,8,10,9,3,16,11,-1,
1140,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1608.0,8,10,9,3,16,11,-1,
1141,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1608.4,8,10,9,3,16,11,-1,
1142,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1608.8,8,10,9,3,16,11,-1,
1143,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1609.2,8,10,9,3,16,11,-1,
1144,1,0.3599999999999999,creg3c,3,-1286.4582294157651,,1609.6,8,10,9,3,16,11,-1,
1145,1,0.3599999999999999,creg1a,2,-808.3567357626176,,1610.0,2,10,9,3,16,11,-1,
1146,1,0.3599999999999999,creg3c,3,-805.3567357626176,,1610.4,2,10,9,3,16,11,-1,
1147,1,0.3599999999999999,creg3c,3,-805.3567357626176,,1610.8,2,10,9,3,16,11,-1,
1148,1,0.3599999999999999,creg3c,3,-805.3567357626176,,1611.2,2,10,9,3,16,11,-1,
1149,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1611.6,2,10,9,3,16,11,-1,
1150,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1612.0,2,10,9,3,16,11,-1,
1151,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1612.4,2,10,9,3,16,11,-1,
1152,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1612.8,2,10,9,3,16,11,-1,
1153,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1613.2,2,10,9,3,16,11,-1,
1154,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1613.6,2,10,9,3,16,11,-1,
1155,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1614.0,2,10,9,3,16,11,-1,
1156,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1614.4,2,10,9,3,16,11,-1,
1157,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1614.8,2,10,9,3,16,11,-1,
1158,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1615.2,2,10,9,3,16,11,-1,
1159,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1615.6,2,10,9,3,16,11,-1,
1160,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1616.0,2,10,9,3,16,11,-1,
1161,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1616.4,2,10,9,3,16,11,-1,
1162,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1616.8,2,10,9,3,16,11,-1,
1163,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1617.2,2,10,9,3,16,11,-1,
1164,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1617.6,2,10,9,3,16,11,-1,
1165,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1618.0,2,10,9,3,16,11,-1,
1166,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1618.4,2,10,9,3,16,11,-1,
1167,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1618.8,2,10,9,3,16,11,-1,
1168,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1619.2,2,10,9,3,16,11,-1,
1169,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1619.6,2,10,9,3,16,11,-1,
1170,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1620.0,2,10,9,3,16,11,-1,
1171,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1620.4,2,10,9,3,16,11,-1,
1172,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1620.8,2,10,9,3,16,11,-1,
1173,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1621.2,2,10,9,3,16,11,-1,
1174,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1621.6,2,10,9,3,16,11,-1,
1175,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1622.0,2,10,9,3,16,11,-1,
1176,1,0.3599999999999999,creg1a,2,-805.3567357626176,,1622.4,2,10,9,3,16,11,-1,
1177,1,0.3599999999999999,creg1a,6,-808.0753440282089,,1622.8,6,10,9,3,16,11,-1,
1178,1,0.3599999999999999,creg4c,12,-1173.6254877676313,,1623.2,6,10,9,3,16,11,12,
1179,1,0.3599999999999999,creg4c,12,-1167.1254877676313,,1623.6,6,10,9,3,16,11,12,
